original_search,suggested_name,distance,notes,taxonID,scientificName,taxonRank,taxonomicStatus,acceptedNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,parentNameUsageID,originalNameUsageID,scientificNameAuthorship,vernacularName
Cuspidaria inaequalis,NA,NA,accepted,GBIF:7827635,Cuspidaria inaequalis,species,accepted,GBIF:7827635,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Cuspidaria,inaequalis,NA,3233545,4091479,L.G.Lohmann (DC. ex Splitg.),NA
Polygala trichosperma,NA,NA,accepted,GBIF:4050125,Polygala trichosperma,species,accepted,GBIF:4050125,Plantae,Tracheophyta,Magnoliopsida,Fabales,Polygalaceae,Polygala,trichosperma,NA,3191366,NA,L.,NA
Clitoria cajanifolia,NA,NA,accepted | replaceSynonym,GBIF:2946667,Clitoria laurifolia,species,accepted,GBIF:2946665,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Clitoria,laurifolia,NA,2946499,NA,Poir.,Timbo
Amaranthaceae,NA,NA,accepted,GBIF:3064,Amaranthaceae,family,accepted,GBIF:3064,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,NA,NA,NA,422,NA,NA,ヒユ科
Ocotea lanceolata,NA,NA,heterotypic synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aniba panurensis,NA,NA,accepted,GBIF:4180762,Aniba panurensis,species,accepted,GBIF:4180762,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Aniba,panurensis,NA,3034086,4178863,Mez (Meisn.),Laurier Canelle (Trinidad & Tobago)
Dyckia granmogulensis,NA,NA,accepted,GBIF:2699719,Dyckia granmogulensis,species,accepted,GBIF:2699719,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Dyckia,granmogulensis,NA,4925531,NA,Rauh,NA
Lepidaploa reflexa,NA,NA,accepted,GBIF:3099836,Lepidaploa reflexa,species,accepted,GBIF:3099836,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lepidaploa,reflexa,NA,3099651,5393172,H.Rob. (Gardner),NA
Heliconia,NA,NA,accepted,GBIF:2760545,Heliconia,genus,accepted,GBIF:2760545,Plantae,Tracheophyta,Liliopsida,Zingiberales,Heliconiaceae,Heliconia,NA,NA,4677,NA,L.,Platanillo
Coccoloba uvifera,NA,NA,accepted,GBIF:2888831,Coccoloba uvifera,species,accepted,GBIF:2888831,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Coccoloba,uvifera,NA,2888822,5651560,L. (L.),Zeedreifi
Sebastiania bidentata,NA,NA,homotypic synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aphelandra,NA,NA,accepted,GBIF:3173228,Aphelandra,genus,accepted,GBIF:3173228,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Aphelandra,NA,NA,2393,NA,R.Br.,NA
Eugenia unana,NA,NA,accepted,GBIF:7413147,Eugenia unana,species,accepted,GBIF:7413147,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,unana,NA,3177662,NA,Sobral,NA
Capsicum chinense,NA,NA,accepted,GBIF:2932942,Capsicum chinense,species,accepted,GBIF:2932942,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,chinense,NA,2932937,NA,Jacq.,yellow squash pepper
Actinocladum verticillatum,NA,NA,accepted,GBIF:4139278,Actinocladum verticillatum,species,accepted,GBIF:4139278,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Actinocladum,verticillatum,NA,4139279,4113830,McClure ex Soderstr. (Nees),taquarinha
Oxalis physocalyx,NA,NA,accepted,GBIF:3626761,Oxalis physocalyx,species,accepted,GBIF:3626761,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,physocalyx,NA,2891642,NA,Zucc. ex Progel,NA
Myrceugenia euosma,NA,NA,accepted,GBIF:3185674,Myrceugenia euosma,species,accepted,GBIF:3185674,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrceugenia,euosma,NA,3185514,5419776,D.Legrand (Berg),NA
Aulonemia lanciflora,NA,NA,homotypic synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Banara brasiliensis,NA,NA,accepted,GBIF:3879998,Banara brasiliensis,species,accepted,GBIF:3879998,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Banara,brasiliensis,NA,2874154,8217736,Benth. (Schott),NA
Heliotropium angiospermum,NA,NA,accepted,GBIF:2925809,Heliotropium angiospermum,species,accepted,GBIF:2925809,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Heliotropiaceae,Heliotropium,angiospermum,NA,2925766,NA,Murray,scorpionstail
Blepharocalyx salicifolius,NA,NA,accepted,GBIF:3187875,Blepharocalyx salicifolius,species,accepted,GBIF:3187875,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Blepharocalyx,salicifolius,NA,3187870,3187600,O.Berg (Kunth),murta
Chamaecrista repens multijuga,NA,NA,accepted,GBIF:2949545,Chamaecrista repens multijuga,variety,accepted,GBIF:2949545,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Chamaecrista,repens,multijuga,2949543,5351189,H.S.Irwin & Barneby (Benth.),NA
Psittacanthus acinarius,NA,NA,accepted,GBIF:4001283,Psittacanthus acinarius,species,accepted,GBIF:4001283,Plantae,Tracheophyta,Magnoliopsida,Santalales,Loranthaceae,Psittacanthus,acinarius,NA,7287854,5639905,Mart. (Mart.),erva de passarinho
Pradosia brevipes,NA,NA,accepted,GBIF:2883889,Pradosia brevipes,species,accepted,GBIF:2883889,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Pradosia,brevipes,NA,2883827,2883891,T.D.Penn. (Pierre),guatucai
Dioscoreaceae,NA,NA,accepted,GBIF:7694,Dioscoreaceae,family,accepted,GBIF:7694,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,NA,NA,NA,1171,NA,NA,Yamswurzgewachse
Hippeastrum puniceum,NA,NA,accepted,GBIF:2854416,Hippeastrum puniceum,species,accepted,GBIF:2854416,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Hippeastrum,puniceum,NA,2854235,5325849,Voss (Lam.),NA
Fridericia cinerea,NA,NA,accepted,GBIF:7497352,Fridericia cinerea,species,accepted,GBIF:7497352,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Fridericia,cinerea,NA,3233562,7298787,L.G.Lohmann (Bureau ex K.Schum.),NA
Byrsonima sericea,NA,NA,accepted,GBIF:7285418,Byrsonima sericea,species,accepted,GBIF:7285418,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Byrsonima,sericea,NA,3191347,NA,DC.,NA
Cratylia spectabilis,NA,NA,homotypic synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cuitelinho
Dolichandra unguis-cati,Dolichandra unguis cati,0.96,accepted | wasMisspelled,GBIF:5830619,Dolichandra unguis cati,species,accepted,GBIF:5830619,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Dolichandra,unguis-cati,NA,6401165,3172483,L.G.Lohmann (L.),unha de gato
Bignonia binata,NA,NA,accepted,GBIF:4094291,Bignonia binata,species,accepted,GBIF:4094291,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Bignonia,binata,NA,3172515,NA,Thunb.,NA
Psidium guajava,NA,NA,accepted,GBIF:5420380,Psidium guajava,species,accepted,GBIF:5420380,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Psidium,guajava,NA,3187232,NA,L.,ប្លែបែក
Daustinia montana,NA,NA,accepted,GBIF:8017194,Daustinia montana,species,accepted,GBIF:8017194,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Daustinia,montana,NA,7722750,8341245,Buril & A.R.Simões (Moric.),NA
Scoparia dulcis,NA,NA,accepted,GBIF:3171787,Scoparia dulcis,species,accepted,GBIF:3171787,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Scoparia,dulcis,NA,3171784,NA,L.,yokoke
Cardiopetalum calophyllum,NA,NA,accepted,GBIF:3158638,Cardiopetalum calophyllum,species,accepted,GBIF:3158638,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Cardiopetalum,calophyllum,NA,3158637,NA,Schltdl.,NA
Nymphaea amazonum,NA,NA,accepted,GBIF:2882425,Nymphaea amazonum,species,accepted,GBIF:2882425,Plantae,Tracheophyta,Magnoliopsida,Nymphaeales,Nymphaeaceae,Nymphaea,amazonum,NA,2882411,NA,Mart. & Zucc.,Amazon waterlily
Selaginella marginata,NA,NA,accepted,GBIF:4940389,Selaginella marginata,species,accepted,GBIF:4940389,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,marginata,NA,2688177,NA,Spring (Humb. & Bonpl. ex Willd.),NA
Duguetia cauliflora,NA,NA,accepted,GBIF:3157634,Duguetia cauliflora,species,accepted,GBIF:3157634,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Duguetia,cauliflora,NA,3157467,NA,R.E.Fr.,Yeweru(yuc)
Stylosanthes guianensis,NA,NA,accepted,GBIF:2975693,Stylosanthes guianensis,species,accepted,GBIF:2975693,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Stylosanthes,guianensis,NA,2975672,5359789,Sw. (Aubl.),Tropical Lucerne
Ocotea,NA,NA,accepted,GBIF:3034076,Ocotea,genus,accepted,GBIF:3034076,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,NA,NA,6688,NA,Aubl.,sweetwood
Solanum affine,NA,NA,accepted,GBIF:2929495,Solanum affine,species,accepted,GBIF:2929495,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,affine,NA,2928997,NA,Sendtn.,NA
Verbesina luetzelburgii,NA,NA,accepted,GBIF:3148078,Verbesina luetzelburgii,species,accepted,GBIF:3148078,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Verbesina,luetzelburgii,NA,3147795,NA,Mattf.,NA
Mimosa somnians somnians,NA,NA,accepted,GBIF:7224630,Mimosa somnians somnians,variety,accepted,GBIF:7224630,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,somnians,somnians,2970071,NA,NA,NA
Billbergia porteana,NA,NA,accepted,GBIF:2693899,Billbergia porteana,species,accepted,GBIF:2693899,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Billbergia,porteana,NA,2693699,NA,Brongn. ex Beer,NA
Aphelandra schottiana,NA,NA,accepted | replaceSynonym,GBIF:3777043,Geissomeria schottiana,species,accepted,GBIF:7263751,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Geissomeria,schottiana,NA,9427730,NA,Nees,NA
Didymoglossum punctatum,NA,NA,accepted,GBIF:3607318,Didymoglossum punctatum,species,accepted,GBIF:3607318,Plantae,Tracheophyta,Polypodiopsida,Hymenophyllales,Hymenophyllaceae,Didymoglossum,punctatum,NA,6420223,5275200,Desv. (Poir.),dotted bristle fern
Urospatha sagittifolia,NA,NA,accepted,GBIF:5330131,Urospatha sagittifolia,species,accepted,GBIF:5330131,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Urospatha,sagittifolia,NA,2867633,5330134,Schott (Rudge),taja da varzea
Jacaranda,NA,NA,accepted,GBIF:3172498,Jacaranda,genus,accepted,GBIF:3172498,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Jacaranda,NA,NA,6655,NA,Juss.,jacaranda
Coussapoa asperifolia,NA,NA,accepted,GBIF:7316403,Coussapoa asperifolia,species,accepted,GBIF:7316403,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Coussapoa,asperifolia,NA,7316389,NA,Trécul,NA
Andira anthelmia,NA,NA,accepted,GBIF:2952152,Andira anthelmia,species,accepted,GBIF:2952152,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Andira,anthelmia,NA,7858091,3913204,J.F.Macbr. (Vell.),Urarema
Stachytarpheta laevis,NA,NA,accepted,GBIF:4086915,Stachytarpheta laevis,species,accepted,GBIF:4086915,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Stachytarpheta,laevis,NA,2925448,NA,Moldenke,NA
Heteropterys pteropetala,NA,NA,accepted,GBIF:7284918,Heteropterys pteropetala,species,accepted,GBIF:7284918,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Heteropterys,pteropetala,NA,3191290,NA,A.Juss.,NA
Rhynchospora corymbosa,NA,NA,accepted,GBIF:2721495,Rhynchospora corymbosa,species,accepted,GBIF:2721495,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Rhynchospora,corymbosa,NA,2701052,7657001,Britton (L.),matamat
Elaphoglossum montanum,NA,NA,accepted,GBIF:7386282,Elaphoglossum montanum,species,accepted,GBIF:7386282,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Elaphoglossum,montanum,NA,2651032,NA,Kieling-Rubio & Windisch,NA
Eremanthus incanus,NA,NA,accepted,GBIF:3133634,Eremanthus incanus,species,accepted,GBIF:3133634,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eremanthus,incanus,NA,3133590,5400873,Less. (Less.),pao candeia
Isertia rosea,NA,NA,accepted,GBIF:2903522,Isertia rosea,species,accepted,GBIF:2903522,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Isertia,rosea,NA,2903511,NA,Spruce ex K.Schum.,NA
Nematanthus albus,NA,NA,accepted,GBIF:5589506,Nematanthus albus,species,accepted,GBIF:5589506,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Nematanthus,albus,NA,3233474,NA,Chautems,NA
Gomesa radicans,NA,NA,accepted,GBIF:5826459,Gomesa radicans,species,accepted,GBIF:5826459,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Gomesa,radicans,NA,2851004,2839404,M.W.Chase & N.H.Williams (Rchb.f.),pelo de urso
Aeschynomene brevipes,NA,NA,homotypic synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paullinia carpopoda,NA,NA,accepted,GBIF:3785152,Paullinia carpopoda,species,accepted,GBIF:3785152,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Paullinia,carpopoda,NA,3189948,NA,Cambess.,NA
Solanum cladotrichum,NA,NA,accepted,GBIF:10870992,Solanum cladotrichum,species,accepted,GBIF:10870992,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,cladotrichum,NA,2928997,NA,Bitter,NA
Heteropterys banksiifolia,NA,NA,accepted,GBIF:7285375,Heteropterys banksiifolia,species,accepted,GBIF:7285375,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Heteropterys,banksiifolia,NA,3191290,NA,Griseb.,NA
Burseraceae,NA,NA,accepted,GBIF:6659,Burseraceae,family,accepted,GBIF:6659,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,NA,NA,NA,933,NA,NA,frankincense family
Pouteria decorticans,NA,NA,accepted,GBIF:2884298,Pouteria decorticans,species,accepted,GBIF:2884298,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Pouteria,decorticans,NA,2884049,NA,T.D.Penn.,abiurana
Olyra ciliatifolia,NA,NA,accepted,GBIF:5679055,Olyra ciliatifolia,species,accepted,GBIF:5679055,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Olyra,ciliatifolia,NA,2705466,NA,Raddi,NA
Crassula,NA,NA,accepted,GBIF:2985823,Crassula,genus,accepted,GBIF:2985823,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,NA,NA,2406,NA,L.,Tacky Bushes
Neomarica,NA,NA,accepted,GBIF:2745679,Neomarica,genus,accepted,GBIF:2745679,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Neomarica,NA,NA,7698,NA,Sprague,neomarica
Piper eucalyptophyllum,NA,NA,accepted,GBIF:4184216,Piper eucalyptophyllum,species,accepted,GBIF:4184216,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,eucalyptophyllum,NA,3075433,7305034,C.DC.,NA
Banisteriopsis,NA,NA,accepted,GBIF:7618041,Banisteriopsis,genus,accepted,GBIF:7618041,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Banisteriopsis,NA,NA,6676,NA,C.B.Rob.,NA
Solanum lycocarpum,NA,NA,accepted,GBIF:2930421,Solanum lycocarpum,species,accepted,GBIF:2930421,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,lycocarpum,NA,2928997,NA,A.St.-Hil.,lobeira
Cynanchum tomentosum,NA,NA,homotypic synonym,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melochia pyramidata,NA,NA,accepted,GBIF:6686326,Melochia pyramidata,species,accepted,GBIF:6686326,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Melochia,pyramidata,NA,3152114,NA,L.,Smooth melochia
Alysicarpus ovalifolius,NA,NA,accepted,GBIF:8230720,Alysicarpus ovalifolius,species,accepted,GBIF:8230720,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Alysicarpus,ovalifolius,NA,2948588,2948619,J.Léonard (Schumach.),Wire Grass
Aspidosperma album,NA,NA,accepted,GBIF:3620391,Aspidosperma album,species,accepted,GBIF:3620391,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Aspidosperma,album,NA,7316607,3621965,Benoist ex Pichon (Vahl),piquia marfim
Ichnanthus calvescens,NA,NA,accepted,GBIF:4108576,Ichnanthus calvescens,species,accepted,GBIF:4108576,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Ichnanthus,calvescens,NA,2704498,4153359,Döll (Nees ex Trin.),NA
Sida,NA,NA,multipleAccepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davilla nitida,NA,NA,accepted,GBIF:5680944,Davilla nitida,species,accepted,GBIF:5680944,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Davilla,nitida,NA,3234608,5681170,Kubitzki (Vahl),Red withe
Psiguria ternata,NA,NA,accepted,GBIF:3624501,Psiguria ternata,species,accepted,GBIF:3624501,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Psiguria,ternata,NA,7883254,5536808,C.Jeffrey (M.Roem.),NA
Aechmea setigera,NA,NA,accepted,GBIF:2697849,Aechmea setigera,species,accepted,GBIF:2697849,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Aechmea,setigera,NA,2697812,NA,Mart. ex Schult. & Schult.f.,NA
Diospyros tarim,NA,NA,accepted,GBIF:4070003,Diospyros tarim,species,accepted,GBIF:4070003,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros,tarim,NA,3030169,NA,B.Walln.,NA
Pera glabrata,NA,NA,accepted,GBIF:6045891,Pera glabrata,species,accepted,GBIF:6045891,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Peraceae,Pera,glabrata,NA,3231319,5614875,Poepp. ex Baill. (Schott),tamanqueira
Psidium cattleianum,NA,NA,accepted,GBIF:5420641,Psidium cattleianum,species,accepted,GBIF:5420641,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Psidium,cattleianum,NA,3187232,NA,Afzel. ex Sabine,waiawi
Xylosma pseudosalzmannii,NA,NA,accepted,GBIF:3879266,Xylosma pseudosalzmannii,species,accepted,GBIF:3879266,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Xylosma,pseudosalzmannii,NA,2874117,NA,Sleumer,NA
Rauia resinosa,NA,NA,accepted,GBIF:6040873,Rauia resinosa,species,accepted,GBIF:6040873,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Rauia,resinosa,NA,6008753,NA,Nees & C.Mart.,cafezinho
Andira anthelmia,NA,NA,accepted,GBIF:2952152,Andira anthelmia,species,accepted,GBIF:2952152,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Andira,anthelmia,NA,7858091,3913204,J.F.Macbr. (Vell.),Urarema
Erythroxylum citrifolium,NA,NA,accepted,GBIF:7284809,Erythroxylum citrifolium,species,accepted,GBIF:7284809,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Erythroxylaceae,Erythroxylum,citrifolium,NA,2873937,NA,A.St.-Hil.,pimentinha
Codonanthe devosiana,NA,NA,accepted,GBIF:3824273,Codonanthe devosiana,species,accepted,GBIF:3824273,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Codonanthe,devosiana,NA,6365712,NA,Lem.,NA
Drosera camporupestris,NA,NA,accepted,GBIF:3191016,Drosera camporupestris,species,accepted,GBIF:3191016,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Droseraceae,Drosera,camporupestris,NA,3190721,NA,Rivadavia,NA
Machaerium castaneiflorum,NA,NA,accepted,GBIF:5355108,Machaerium castaneiflorum,species,accepted,GBIF:5355108,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Machaerium,castaneiflorum,NA,2959589,NA,Ducke,NA
Myrcia blanchetiana,NA,NA,accepted,GBIF:3175204,Myrcia blanchetiana,species,accepted,GBIF:3175204,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrcia,blanchetiana,NA,3173889,3175205,Mattos (Berg),NA
Thunbergia alata,NA,NA,accepted,GBIF:5415463,Thunbergia alata,species,accepted,GBIF:5415463,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Thunbergia,alata,NA,3173206,NA,Bojer ex Sims,yi ye shan qian niu
Banisteriopsis campestris,NA,NA,accepted,GBIF:3985635,Banisteriopsis campestris,species,accepted,GBIF:3985635,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Banisteriopsis,campestris,NA,7618041,7285389,Little (A.Juss.),NA
Solanum robustum,NA,NA,accepted,GBIF:2931442,Solanum robustum,species,accepted,GBIF:2931442,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,robustum,NA,2928997,7376711,H.Wendl.,silverleaf nightshade
Manihot pruinosa,NA,NA,accepted,GBIF:3060794,Manihot pruinosa,species,accepted,GBIF:3060794,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Manihot,pruinosa,NA,3060685,NA,Pohl,NA
Myrcia splendens,NA,NA,accepted,GBIF:3174691,Myrcia splendens,species,accepted,GBIF:3174691,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrcia,splendens,NA,3173889,3174746,DC. (Sw.),Wild Currant
Copaifera langsdorffii langsdorffii,NA,NA,accepted,GBIF:7224573,Copaifera langsdorffii langsdorffii,variety,accepted,GBIF:7224573,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Copaifera,langsdorffii,langsdorffii,2978171,NA,NA,NA
Licania sclerophylla,NA,NA,accepted,GBIF:7630311,Licania sclerophylla,species,accepted,GBIF:7630311,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Licania,sclerophylla,NA,2985250,NA,"Mart., 1889",NA
Elaphoglossum langsdorffii,NA,NA,accepted,GBIF:4012110,Elaphoglossum langsdorffii,species,accepted,GBIF:4012110,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Elaphoglossum,langsdorffii,NA,2651032,3915321,T.Moore (Hook. & Grev.),NA
Trichogonia cinerea,NA,NA,accepted,GBIF:5387742,Trichogonia cinerea,species,accepted,GBIF:5387742,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Trichogonia,cinerea,NA,3094732,4228084,R.King & H.Rob. (Gardner),NA
Phyllanthus tenellus,NA,NA,accepted,GBIF:5381097,Phyllanthus tenellus,species,accepted,GBIF:5381097,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Phyllanthus,tenellus,NA,3061139,NA,Roxb.,quebra pedra
Euphorbia thymifolia,NA,NA,accepted,GBIF:3066919,Euphorbia thymifolia,species,accepted,GBIF:3066919,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,thymifolia,NA,11397237,NA,L.,Gulf Sandmat
Caraipa,NA,NA,accepted,GBIF:7330048,Caraipa,genus,accepted,GBIF:7330048,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Caraipa,NA,NA,4907584,NA,Aubl.,Jiobad puribiaque
Talisia,NA,NA,accepted,GBIF:3189946,Talisia,genus,accepted,GBIF:3189946,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Talisia,NA,NA,6657,NA,Aubl.,NA
Piper arboreum,NA,NA,accepted,GBIF:7304860,Piper arboreum,species,accepted,GBIF:7304860,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,arboreum,NA,3075433,NA,Aubl.,barin pakex kabia
Fridericia poeppigii,NA,NA,accepted,GBIF:7606961,Fridericia poeppigii,species,accepted,GBIF:7606961,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Fridericia,poeppigii,NA,3233562,4092460,L.G.Lohmann (DC.),NA
Cyperus,NA,NA,accepted,GBIF:2713455,Cyperus,genus,accepted,GBIF:2713455,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,NA,NA,7708,NA,L.,Zypergras
Manettia congesta,NA,NA,accepted,GBIF:5338464,Manettia congesta,species,accepted,GBIF:5338464,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Manettia,congesta,NA,2906969,2907179,K.Schum. (Vell.),NA
Periandra dulcis,NA,NA,accepted | replaceSynonym,GBIF:5352505,Periandra mediterranea,species,accepted,GBIF:5352500,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Periandra,mediterranea,NA,2953951,2953964,Taub. (Vell.),Brazilian licorice
Allamanda puberula,NA,NA,accepted,GBIF:7316946,Allamanda puberula,species,accepted,GBIF:7316946,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Allamanda,puberula,NA,3169834,NA,A.DC.,NA
Talinum paniculatum,NA,NA,accepted,GBIF:3084672,Talinum paniculatum,species,accepted,GBIF:3084672,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Talinaceae,Talinum,paniculatum,NA,3084663,4022465,Gaertn. (Jacq.),tu ren shen
Myrcia tomentosa,NA,NA,accepted,GBIF:3174416,Myrcia tomentosa,species,accepted,GBIF:3174416,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Myrcia,tomentosa,NA,3173889,5415683,DC. (Aubl.),NA
Ctenanthe muelleri,NA,NA,accepted,GBIF:2762421,Ctenanthe muelleri,species,accepted,GBIF:2762421,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,Ctenanthe,muelleri,NA,2762396,NA,Petersen,NA
