DATASET,DATASET_ACRONYM,RECORD_ID,MUNICIPALITY,STATE,STATE_ACRONYM,COUNTRY,ID_CODLOC,HABITAT,LATITUDE_Y,LONGITUDE_X,PRECISION,REGIONAL_NAME_OF_STUDY_SITE,EPIPHYTE_GROUP,EPIPHYTE_FAMILY,EPIPHYTE_GENUS,EPIPHYTE_EPITHET,EPIPHYTE_SPECIES,EPIPHYTE_HABITAT,FOROPHYTE_FAMILY,FOROPHYTE_GENERA,FOROPHYTE_EPITHET,FOROPYHYTE_SPECIES,YEAR_START,YEAR_FINISH,DATA_TYPE,ALTITUDE,ANNUAL_RAINFALL,ANNUAL_TEMPERATURE,VEGETATION_TYPE,ATLANTIC_FOREST_LIMIT,OBS
MENE2_32458,MENE2,E8884,PARANAGUA,PARANA,PR,Brazil,NA,NA,-25.52,-48.5092,Coordinates given in the herbarium record,Sertao do Guarani,Angiosperms,Orchidaceae,Epidendrum,ramosum,Epidendrum ramosum,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,1,2036,24.8999996185303,NA,YES,NA
ANNE_01069,ANNE,24610,WITMARSUM,SANTA CATARINA,SC,Brazil,NA,Dense Ombrophilous Forest,-26.9,-49.7667,Municipality,Krauer Central,Ferns,Aspleniaceae,Asplenium,scandicinum,Asplenium scandicinum,holoepiphyte,NA,NA,NA,NA,2010,2010,Presence_only,419,1501,22.7000007629395,Ombrophilous Forest,YES,NA
MENE2_09795,MENE2,E17995,RIO PRETO,MATO GROSSO DO SUL,MS,Brazil,NA,NA,-22.0892,-43.8278,Coordinates given in the herbarium record,"Serra Negra, Trilha para cachoeira do Marciano.",Angiosperms,Piperaceae,Peperomia,hilariana,Peperomia hilariana,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,515,1431,24.2000007629395,Seasonal Forest,YES,NA
MENE_00924,MENE,E0938,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,NA,Urban Green Area,-21.7467,-43.3606,100,Museu Mariano Procopio,Angiosperms,Bromeliaceae,Tillandsia,recurvata,Tillandsia recurvata,facultative,NA,NA,NA,NA,2015,2016,Presence_only,686,1503,23.6000003814697,Seasonal Forest,YES,NA
MENE2_09297,MENE2,E17542,PIRENOPOLIS,GOIAS,GO,Brazil,NA,NA,-15.7936111,-48.8369444,Coordinates given in the herbarium record,"Serra dos Pireneus. 19,5 km do trevo de Anapolis e Goiania em direcao ao Parque.",Angiosperms,Piperaceae,Peperomia,galioides,Peperomia galioides,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,NA,NA,NA,NA,NO,NA
MARC_00195,MARC,E0195,SAO JOSE DO BARREIRO,SAO PAULO,SP,Brazil,3,Dense Montane Ombrophilous Forest,-22.755033,-44.618789,Study site,Parque Nacional da Serra da Bocaina. Trilha ao longo da estrada principal,Angiosperms,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,facultative,NA,NA,NA,NA,2014,2014,Presence_only,1434,1764,17.3999996185303,Ombrophilous Forest,YES,NA
CBOE_00523,CBOE,Tree105,SAO FRANCISCO DE PAULA,RIO GRANDE DO SUL,RS,Brazil,PA2,Araucaria Plantation,-29.437116,-50.403707,Central point in study site,Floresta Nacional de Sao Francisco de Paula.,Angiosperms,Orchidaceae,Campylocentrum,grisebachii,Campylocentrum grisebachii,holoepiphyte,Cunoniaceae,Lamanonia,ternata,Lamanonia ternata,2007,2007,Abundance,883,2062,19.7999992370605,Savanna,YES,NA
MENE2_10597,MENE2,E18724,IPIRANGA,PARANA,PR,Brazil,NA,NA,-25.0239,-50.5842,Coordinates given in the herbarium record,Monte Alegre,Angiosperms,Piperaceae,Peperomia,rizzinii,Peperomia rizzinii,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,890,1512,22,Ombrophilous Forest,YES,NA
KERA_00509,KERA,E0509,CURITIBA,PARANA,PR,Brazil,NA,Mixed Ombrophilous Forest,-25.435923,-49.219497,Forest fragment,Capao da Imbuia,Ferns,Aspleniaceae,Asplenium,gastonis,Asplenium gastonis,facultative,NA,NA,NA,NA,2001,2002,Presence_only,914,1365,21.1000003814697,Ombrophilous Forest,YES,NA
JABOT_00515,JABOT,659224,RIO DE JANEIRO,RIO DE JANEIRO,RJ,Brazil,NA,NA,-22.95806,-43.44556,Coordinates given in the herbarium record,NA,Angiosperms,Cactaceae,Rhipsalis,elliptica,Rhipsalis elliptica,holoepiphyte,NA,NA,NA,NA,2016,2016,Presence_only,319,1585,23.3999996185303,Ombrophilous Forest,YES,NA
KESS_00410,KESS,E0410,PARANAGUA,PARANA,PR,Brazil,NA,NA,-25.52,-48.5092,Municipality,NA,Angiosperms,Bromeliaceae,Vriesea,rodigasiana,Vriesea rodigasiana,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,1,2036,24.8999996185303,NA,YES,NA
KERB_02197,KERB,E2197,ORTIGUEIRA,PARANA,PR,Brazil,ABUNDANCE,Forest Fragment,-24.13017,-50.709176,Forest fragment,Maua,Ferns,Polypodiaceae,Pecluma,chnoophora,Pecluma chnoophora,holoepiphyte,NA,NA,NA,NA,2011,2013,Presence_only,609,1400,22.7999992370605,Ombrophilous Forest,YES,NA
MENE2_14994,MENE2,E22721,JAGUARIAIVA,PARANA,PR,Brazil,NA,NA,-24.25,-49.71,Coordinates given in the herbarium record,NA,Angiosperms,Orchidaceae,Pabstiella,mirabilis,Pabstiella mirabilis,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,824,1347,22.2000007629395,Savanna,YES,NA
ZAND_00080,ZAND,E0080,MIRACATU,SAO PAULO,SP,Brazil,NA,Primary Forest,-24.0306333,-47.3533722,Study site,Legado das Aguas - Reserva Votorantim,Angiosperms,Orchidaceae,Masdevallia,infracta,Masdevallia infracta,holoepiphyte,NA,NA,NA,NA,2015,NA,Presence_only,522,1727,22.7999992370605,Ombrophilous Forest,YES,"The sampling method used is walking, in paths of 10 to 20 kilometers."
MENE2_16228,MENE2,E23843,SANTA TERESINHA,BAHIA,BA,Brazil,NA,NA,-12.853056,-39.475556,Coordinates given in the herbarium record,"Pedra Branca. Serra da Jiboia, ca. 7 km de Pedra Branca.",Angiosperms,Bromeliaceae,Portea,grandiflora,Portea grandiflora,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,414,1030,21.5,Seasonal Forest,YES,NA
MENE2_04118,MENE2,E12834,IGUAPE,SAO PAULO,SP,Brazil,NA,NA,-24.36666667,-47.33333333,Coordinates given in the herbarium record,"Praia da Jureia.  na Secao do Orquidario do Instituto de Botanica sob n 3856, florescendo em III.2000",Angiosperms,Orchidaceae,Mormolyca,rufescens,Mormolyca rufescens,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,243,1978,23.2999992370605,Ombrophilous Forest,YES,NA
GOSI_01646,GOSI,E1100,ANTONINA,PARANA,PR,Brazil,NA,Secondary Forest,-25.429,-48.712,Municipality,NA,Angiosperms,Bromeliaceae,Vriesea,inflata,Vriesea inflata,holoepiphyte,NA,NA,NA,NA,2014,2017,Presence_only,18,2118,25.7999992370605,NA,YES,NA
SARA_00040,SARA,E0040,CAMACAN,BAHIA,BA,Brazil,17,Dense Ombrophilous Forest,-15.391667,-39.565278,Study site,RPPN Serra Bonita,Ferns,Aspleniaceae,Asplenium,auriculatum,Asplenium auriculatum,holoepiphyte,NA,NA,NA,NA,2010,2010,Abundance,152,1105,22.2000007629395,Ombrophilous Forest,YES,NA
CBOE_00488,CBOE,Tree90,SAO FRANCISCO DE PAULA,RIO GRANDE DO SUL,RS,Brazil,PA1,Araucaria Plantation,-29.435704,-50.373417,Central point in study site,Floresta Nacional de Sao Francisco de Paula.,Angiosperms,Orchidaceae,Pabstiella,varellae,Pabstiella varellae,holoepiphyte,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,2007,2007,Abundance,917,2068,19.5,Savanna,YES,NA
CBOE_00595,CBOE,Tree123,SAO FRANCISCO DE PAULA,RIO GRANDE DO SUL,RS,Brazil,PA2,Araucaria Plantation,-29.437116,-50.403707,Central point in study site,Floresta Nacional de Sao Francisco de Paula.,Angiosperms,Bromeliaceae,Tillandsia,stricta,Tillandsia stricta,facultative,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,2007,2007,Abundance,883,2062,19.7999992370605,Savanna,YES,NA
KERB_08999,KERB,E8999,LAPA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.578059,-49.912969,Forest fragment,Castelhanos,Angiosperms,Bromeliaceae,Aechmea,distichantha,Aechmea distichantha,holoepiphyte,Malvaceae,Luehea,divaricata,Luehea divaricata,2002,2006,Abundance,830,1369,21.5,Other,YES,NA
MENE2_18894,MENE2,E26267,JAGUARIAIVA,PARANA,PR,Brazil,NA,NA,-24.25,-49.71,Coordinates given in the herbarium record,Jacarehy,Angiosperms,Orchidaceae,Scaphyglottis,reflexa,Scaphyglottis reflexa,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,824,1347,22.2000007629395,Savanna,YES,NA
MENE2_24592,MENE2,E31447,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,NA,NA,-21.7166667,-43.8833333,Coordinates given in the herbarium record,Parque Estadual do Ibitipoca,Angiosperms,Bromeliaceae,Vriesea,friburgensis,Vriesea friburgensis,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,1576,1685,19.2999992370605,Seasonal Forest,YES,NA
KERB_02350,KERB,E2350,BOM JESUS,RIO GRANDE DO SUL,RS,Brazil,ABUNDANCE,NA,-28.464002,-50.157705,Forest fragment,Rio Pelotas,Angiosperms,Orchidaceae,Capanemia,micromera,Capanemia micromera,holoepiphyte,NA,NA,NA,NA,2014,2014,Abundance,996,1605,20.6000003814697,Savanna,YES,NA
KERB_08085,KERB,E8085,GUARAPUAVA,PARANA,PR,Brazil,ABUNDANCE,NA,-25.521863,-51.416667,Forest fragment,Rio Sao Jeronimo,Angiosperms,Piperaceae,Peperomia,catharinae,Peperomia catharinae,holoepiphyte,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,2003,2003,Abundance,984,1735,19.7000007629395,Savanna,YES,NA
JABOT_04824,JABOT,442555,VASSOURAS,RIO DE JANEIRO,RJ,Brazil,NA,NA,-22.4,-43.66,Municipality,NA,Angiosperms,Moraceae,Ficus,arpazusa,Ficus arpazusa,hemiepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,383,1409,24.7000007629395,Seasonal Forest,YES,NA
FUME_04812,FUME,E4831,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,NA,Cloud Forest,-21.7086,-43.87404,100,"Parque Estadual do Ibitipoca, Gruta dos Viajantes",Ferns,Polypodiaceae,Cochlidium,punctatum,Cochlidium punctatum,holoepiphyte,Clethraceae,Clethra,scabra,Clethra scabra,2014,2014,Presence_absence,1301,1667,19.5,Seasonal Forest,YES,NA
GOSI_01184,GOSI,E2419,BIRITIBA-MIRIM,SAO PAULO,SP,Brazil,NA,Secondary Forest,-23.573,-46.039,Municipality,NA,Angiosperms,Bromeliaceae,Vriesea,vagans,Vriesea vagans,holoepiphyte,NA,NA,NA,NA,2014,2017,Presence_only,800,1978,20.5,Ombrophilous Forest,YES,NA
KERB_07733,KERB,E7733,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.666271,-49.269229,Forest fragment,Fazenda Experimental Gralha Azul 2,Ferns,Dryopteridaceae,Rumohra,adiantiformis,Rumohra adiantiformis,facultative,NA,NA,NA,NA,2015,2017,Abundance,910,1294,20.5,Ombrophilous Forest,YES,NA
KERB_01062,KERB,E1062,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Angiosperms,Piperaceae,Peperomia,catharinae,Peperomia catharinae,holoepiphyte,Sapindaceae,Cupania,vernalis,Cupania vernalis,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,NA
ANNE_03304,ANNE,20521,JOINVILLE,SANTA CATARINA,SC,Brazil,NA,Dense Ombrophilous Forest,-26.1833,-49.0333,Municipality,Serra Dona Francisca,Angiosperms,Bromeliaceae,Nidularium,innocentii,Nidularium innocentii,holoepiphyte,NA,NA,NA,NA,2009,2009,Presence_only,897,1646,20.7999992370605,Ombrophilous Forest,YES,NA
MENE2_04592,MENE2,E13265,CANANEIA,SAO PAULO,SP,Brazil,NA,NA,-25.0025,-48.064444,Coordinates given in the herbarium record,P.E.Jacupiranga,Angiosperms,Araceae,Monstera,adansonii,Monstera adansonii,hemiepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,53,2227,26.7000007629395,Ombrophilous Forest,YES,NA
KERB_12549,KERB,E12549,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Ferns,Polypodiaceae,Leucotrichum,schenckii,Leucotrichum schenckii,holoepiphyte,Myrtaceae,Calyptranthes,concinna,Calyptranthes concinna,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,NA
ROCH_00024,ROCH,E0025,SAO MIGUEL DO OESTE,SANTA CATARINA,SC,Brazil,NA,Secondary Forest,-26.74806,-53.404182,Forest fragment,"Linha Dois Irmaos, Campo de Instrucao do Exercito Brasileiro -CI/EB-",Angiosperms,Orchidaceae,Gomesa,riograndensis,Gomesa riograndensis,holoepiphyte,NA,NA,NA,NA,2007,2007,Presence_only,296,1880,24.3999996185303,Seasonal Forest,YES,NA
NUNE_02767,NUNE,AD944,CACHOEIRAS DE MACACU,RIO DE JANEIRO,RJ,Brazil,C800P10A1,Secondary Forest,-22.385,-42.74583333,100,Reserva Ecologica de Guapiacu -Trilha Vermelha-,Angiosperms,Bromeliaceae,Neoregelia,concentrica,Neoregelia concentrica,holoepiphyte,NA,NA,NA,NA,2012,2016,Presence_only,814,1526,22.5,Ombrophilous Forest,YES,507
MENE2_25510,MENE2,E32281,GUARATUBA,PARANA,PR,Brazil,NA,NA,-25.8828,-48.5747,Coordinates given in the herbarium record,NA,Angiosperms,Bromeliaceae,Vriesea,philippocoburgii,Vriesea philippocoburgii,facultative,NA,NA,NA,NA,NA,NA,Presence_only,1,1979,25,NA,YES,NA
CBUZ_00221,CBUZ,E0221,GUAIBA,RIO GRANDE DO SUL,RS,Brazil,1,Forest Edge,-30.178286,-51.387018,Forest fragment,Fazenda Sao Maximiano,Angiosperms,Orchidaceae,Cattleya,intermedia,Cattleya intermedia,holoepiphyte,NA,NA,NA,NA,2006,2007,Presence_only,26,1393,24.7999992370605,NA,NO,NA
CEBA_00004,CEBA,NA,SAN PEDRO,MISIONES,N,Argentina,NA,Forest,-26.46667,-53.96667,Study site,Parque Cruce Caballero,Ferns,Blechnaceae,Lomaridium,acutum,Lomaridium acutum,hemiepiphyte,NA,NA,NA,NA,NA,2013,Presence_only,513,1848,23.1000003814697,NA,YES,NA
SIQU_00010,SIQU,S041,SOORETAMA,ESPIRITO SANTO,ES,Brazil,NA,Tableland Forest,-19.18495,-40.069308,Study site,Reserva Natural Vale,Angiosperms,Orchidaceae,Christensonella,pumila,Christensonella pumila,holoepiphyte,NA,NA,NA,NA,1995,1995,Presence_only,48,1205,26.3999996185303,Ombrophilous Forest,YES,NA
GOSI_01641,GOSI,E0457,ANTONINA,PARANA,PR,Brazil,NA,Secondary Forest,-25.429,-48.712,Municipality,NA,Angiosperms,Bromeliaceae,Vriesea,ensiformis,Vriesea ensiformis,holoepiphyte,NA,NA,NA,NA,2014,2017,Presence_only,18,2118,25.7999992370605,NA,YES,NA
KERB_07552,KERB,E7552,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.666271,-49.269229,Forest fragment,Fazenda Experimental Gralha Azul 2,Ferns,Polypodiaceae,Microgramma,squamulosa,Microgramma squamulosa,holoepiphyte,NA,NA,NA,NA,2015,2017,Abundance,910,1294,20.5,Ombrophilous Forest,YES,NA
MENE2_05957,MENE2,E14506,SANTA TERESA,ESPIRITO SANTO,ES,Brazil,NA,NA,-19.9356,-40.6003,Coordinates given in the herbarium record,Santa Teresa.,Angiosperms,Bromeliaceae,Neoregelia,magdalenae,Neoregelia magdalenae,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,801,1284,23.6000003814697,Ombrophilous Forest,YES,NA
KERB_02724,KERB,E2724,SAO JOSE DOS AUSENTES,RIO GRANDE DO SUL,RS,Brazil,ABUNDANCE,NA,-28.47165,-49.981568,Forest fragment,Rio Pelotas,Angiosperms,Orchidaceae,Acianthera,langeana,Acianthera langeana,holoepiphyte,NA,NA,NA,NA,2014,2014,Abundance,1094,1662,19.2999992370605,Ombrophilous Forest,YES,NA
KERB_12140,KERB,E12140,PINHAIS,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.404914,-49.156269,Forest fragment,Alphaville,Angiosperms,Orchidaceae,Trichocentrum,pumilum,Trichocentrum pumilum,holoepiphyte,NA,NA,NA,NA,2002,2006,Presence_only,914,1469,20.7999992370605,Ombrophilous Forest,YES,NA
MENE2_07823,MENE2,E16202,TUNEIRAS DO OESTE,PARANA,PR,Brazil,NA,NA,-23.885667,-52.820694,Coordinates given in the herbarium record,Reserva Biologica das Perobas,Angiosperms,Orchidaceae,Trichocentrum,pumilum,Trichocentrum pumilum,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,471,1393,24.6000003814697,Seasonal Forest,YES,NA
PERB_01746,PERB,E1890,SANTO ANDRE,SAO PAULO,SP,Brazil,NA,NA,-23.783333,-46.316667,Study site,E.B. do Alto da Serra de Paranapiacaba,Angiosperms,Gesneriaceae,Nematanthus,fritschii,Nematanthus fritschii,holoepiphyte,NA,NA,NA,NA,1979,1979,Presence_only,606,2946,19.7999992370605,Ombrophilous Forest,YES,Example
GOSI_00135,GOSI,E1938,SANTA LUZIA,BAHIA,BA,Brazil,NA,Secondary Forest,-15.429,-39.334,Municipality,NA,Angiosperms,Bromeliaceae,Vriesea,psittacina,Vriesea psittacina,holoepiphyte,NA,NA,NA,NA,2014,2017,Presence_only,141,1238,25.2000007629395,Ombrophilous Forest,YES,NA
JABOT_00825,JABOT,543249,JOINVILLE,SANTA CATARINA,SC,Brazil,NA,NA,-26.30167,-49.15278,Coordinates given in the herbarium record,NA,Ferns,Polypodiaceae,Campyloneurum,nitidum,Campyloneurum nitidum,facultative,NA,NA,NA,NA,2011,2011,Presence_only,535,1574,21.7000007629395,Other,YES,NA
CBOE_00582,CBOE,Tree119,SAO FRANCISCO DE PAULA,RIO GRANDE DO SUL,RS,Brazil,PA2,Araucaria Plantation,-29.437116,-50.403707,Central point in study site,Floresta Nacional de Sao Francisco de Paula.,Angiosperms,Orchidaceae,Pabstiella,varellae,Pabstiella varellae,holoepiphyte,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,2007,2007,Abundance,883,2062,19.7999992370605,Savanna,YES,NA
JABOT_00685,JABOT,635992,ILHEUS,BAHIA,BA,Brazil,NA,NA,-14.65972,-39.14972,Coordinates given in the herbarium record,NA,Angiosperms,Piperaceae,Peperomia,obtusifolia,Peperomia obtusifolia,holoepiphyte,NA,NA,NA,NA,2015,2015,Presence_only,14,1773,25.7999992370605,Ombrophilous Forest,YES,NA
FUME_05404,FUME,E5423,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,NA,Cloud Forest,-21.7086,-43.87404,100,"Parque Estadual do Ibitipoca, Gruta dos Viajantes",Ferns,Dryopteridaceae,Elaphoglossum,gayanum,Elaphoglossum gayanum,holoepiphyte,NA,NA,NA,NA,2014,2014,Presence_absence,1301,1667,19.5,Seasonal Forest,YES,NA
CBOE_00040,CBOE,Tree06,SAO FRANCISCO DE PAULA,RIO GRANDE DO SUL,RS,Brazil,FO1,Mixed Ombrophilous Forest,-29.405985,-50.389234,Central point in study site,Floresta Nacional de Sao Francisco de Paula.,Ferns,Polypodiaceae,Pleopeltis,pleopeltidis,Pleopeltis pleopeltidis,holoepiphyte,Lauraceae,Ocotea,pulchella,Ocotea pulchella,2007,2007,Abundance,917,2086,19.6000003814697,Savanna,YES,NA
KERB_09040,KERB,E9040,LAPA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.578059,-49.912969,Forest fragment,Castelhanos,Ferns,Polypodiaceae,Campyloneurum,crispum,Campyloneurum crispum,holoepiphyte,Euphorbiaceae,Gymnanthes,klotzschiana,Gymnanthes klotzschiana,2002,2006,Abundance,830,1369,21.5,Other,YES,NA
KERB_11619,KERB,E11619,PARANAGUA,PARANA,PR,Brazil,ABUNDANCE,Low Restinga Forest,-25.521936,-48.316041,Forest fragment,Low height restinga forest,Angiosperms,Orchidaceae,Epidendrum,latilabrum,Epidendrum latilabrum,holoepiphyte,Calophyllaceae,Calophyllum,brasiliense,Calophyllum brasiliense,1997,1999,Presence_only,NA,NA,NA,Ombrophilous Forest,YES,NA
CROS_00183,CROS,x353,ITIRAPINA,SAO PAULO,SP,Brazil,12,Urban Area,-22.249008,-47.824131,10,Estacao Ecologica e Experimental de Itirapina,Angiosperms,Bromeliaceae,Tillandsia,pohliana,Tillandsia pohliana,holoepiphyte,Fabaceae,Anadenanthera,peregrina,Anadenanthera peregrina,2017,2017,Abundance,890,1372,22.1000003814697,Savanna,YES,The plots were circular with the tree hosting most epiphytes on the axis
MENE2_26444,MENE2,E33130,FLORIANOPOLIS,SANTA CATARINA,SC,Brazil,NA,NA,-27.576667,-48.475561,Coordinates given in the herbarium record,Morro da Lagoa,Angiosperms,Bromeliaceae,Vriesea,vagans,Vriesea vagans,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,50,1633,22,Ombrophilous Forest,YES,NA
FUME_06854,FUME,E6874,BAEPENDI,MATO GROSSO DO SUL,MS,Brazil,NA,Mixed Ombrophilous Forest,-22.142,-44.7328,2000,Parque Estadual da Serra do Papagaio,Ferns,Polypodiaceae,Serpocaulon,catharinae,Serpocaulon catharinae,holoepiphyte,Podocarpaceae,Podocarpus,lambertii,Podocarpus lambertii,2012,2013,Presence_absence,1798,1890,17.1000003814697,Other,YES,NA
BREI_00078,BREI,E078,CANANEIA,SAO PAULO,SP,Brazil,T.B. BREIER 0277A,Primary Restinga,-25.077222,-47.929167,1000,Parque Estadual Ilha do Cardoso,Angiosperms,Araliaceae,Oreopanax,capitatus,Oreopanax capitatus,hemiepiphyte,NA,NA,NA,NA,2002,2005,Presence_only,5,2481,26.6000003814697,Ombrophilous Forest,YES,NA
MINE_00203,MINE,203,CAMBARA DO SUL,RIO GRANDE DO SUL,RS,Brazil,15,Forest Interior,-29.03728333,-49.97165,1.5,Nacional Aparados da Serra Park,Ferns,Pteridaceae,Vittaria,lineata,Vittaria lineata,holoepiphyte,NA,NA,NA,NA,2012,2015,Presence_only,920,1856,18.7000007629395,Ombrophilous Forest,YES,NA
FEMA_00360,FEMA,E360,TEODORO SAMPAIO,SAO PAULO,SP,Brazil,3,NA,-22.620833,-52.171667,Study site,Parque Estadual Morro do Diabo.,Ferns,Polypodiaceae,Campyloneurum,rigidum,Campyloneurum rigidum,holoepiphyte,NA,NA,NA,NA,2017,2017,Presence_only,280,1194,25.6000003814697,Seasonal Forest,YES,"The specimens examined for this study were compiled from the following herbaria: MBM, MO, NY, P, and UPCB Soares-Silva s.n. -UPCB-"
CEBA_00407,CEBA,NA,GUARANI,MISIONES,N,Argentina,TRESSENS ET AL. 4688,NA,-27,-54.21667,NA,Reserva de Uso Multiple Guarani,Ferns,Pteridaceae,Vittaria,lineata,Vittaria lineata,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,337,1745,24.2999992370605,NA,YES,NA
MENE_01003,MENE,E1017,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,NA,Urban Green Area,-21.7467,-43.3606,100,Museu Mariano Procopio,Angiosperms,Bromeliaceae,Tillandsia,recurvata,Tillandsia recurvata,facultative,Strelitziaceae,Ravenala,madagascariensis,Ravenala madagascariensis,2015,2016,Presence_only,686,1503,23.6000003814697,Seasonal Forest,YES,NA
CBOE_00787,CBOE,Tree248,SAO FRANCISCO DE PAULA,RIO GRANDE DO SUL,RS,Brazil,PP1,Pinus Plantation,-29.440487,-50.375758,Central point in study site,Floresta Nacional de Sao Francisco de Paula.,Angiosperms,Bromeliaceae,Tillandsia,aeranthos,Tillandsia aeranthos,holoepiphyte,Pinaceae,Pinus,sp.,Pinus sp.,2007,2007,Abundance,917,2043,19.8999996185303,Savanna,YES,NA
JABOT_00623,JABOT,581020,QUELUZ,SAO PAULO,SP,Brazil,NA,NA,-22.47306,-44.82222,Coordinates given in the herbarium record,NA,Angiosperms,Orchidaceae,Gomesa,laxiflora,Gomesa laxiflora,holoepiphyte,NA,NA,NA,NA,2009,2009,Presence_only,1039,1668,19.2000007629395,Seasonal Forest,YES,NA
KERB_00432,KERB,E0432,ANTONINA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.378213,-48.800209,Forest fragment,RPPN Morro da mina,Angiosperms,Piperaceae,Peperomia,emarginella,Peperomia emarginella,holoepiphyte,NA,NA,NA,NA,2006,2009,Presence_only,79,2008,26.1000003814697,Ombrophilous Forest,YES,NA
MENE2_30379,MENE2,E6805,BENEDITO NOVO,SANTA CATARINA,SC,Brazil,NA,NA,-26.784869,-49.417219,Coordinates given in the herbarium record,Rio Benedito,Angiosperms,Gesneriaceae,Codonanthe,devosiana,Codonanthe devosiana,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,459,1550,23.5,Ombrophilous Forest,YES,NA
RKERST_00040,RKERST,E0040,QUATRO BARRAS,PARANA,PR,Brazil,NA,Ecotone between Mixed Ombrophilous and Dense Ombrophilous Forest,-25.333333,-48.933333,Study site,Vertente Oeste da Serra do Mar,Angiosperms,Orchidaceae,Anathallis,piratiningana,Anathallis piratiningana,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,929,1725,21.3999996185303,Ombrophilous Forest,YES,NA
MENE2_01092,MENE2,E10083,ALEGRE,ESPIRITO SANTO,ES,Brazil,NA,NA,-20.7669445,-41.5836111,Coordinates given in the herbarium record,"Celina, Cabeceira do corrego do Ouro, Bacia Hidrografica do Rio Itapemirim. , .",Angiosperms,Orchidaceae,Cattleya,tenebrosa,Cattleya tenebrosa,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,638,1263,23.1000003814697,Seasonal Forest,YES,NA
MENE2_07184,MENE2,E15621,PAULO LOPES,SANTA CATARINA,SC,Brazil,NA,NA,-27.9617,-48.6836,Coordinates given in the herbarium record,Bom Retiro,Angiosperms,Orchidaceae,Grandiphyllum,divaricatum,Grandiphyllum divaricatum,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,81,1441,24.2000007629395,Ombrophilous Forest,YES,NA
KERB_01140,KERB,E1140,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Ferns,Polypodiaceae,Microgramma,squamulosa,Microgramma squamulosa,holoepiphyte,Phyllanthaceae,Hyeronima,alchorneoides,Hyeronima alchorneoides,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,NA
MENE2_30880,MENE2,E7306,PORTO SEGURO,BAHIA,BA,Brazil,NA,NA,-16.4625,-39.325278,Coordinates given in the herbarium record,"Reserva da Brasil Holanda S/A. Entrada Km 2 Rod. Eunapolis/Porto Seguro. Ca. 9,5Km na entrada.",Angiosperms,Orchidaceae,Dichaea,cogniauxiana,Dichaea cogniauxiana,holoepiphyte,NA,NA,NA,NA,NA,NA,Presence_only,79,1357,25.5,Ombrophilous Forest,YES,NA
