database_id,occurrenceID,scientificName,decimalLatitude,decimalLongitude,eventDate,family,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,taxonRank,identifiedBy,coordinateUncertaintyInMeters,recordedBy,cntr_suggested,cntr_iso2c,decimalLongitude_modified,decimalLatitude_modified,iso2c,iso3c,.xy_issue
BIEN_8230,2095,Virola calophylla,-2.516667,-59.83,1993-04-01,Myristicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8232,280,Vismia japurensis,-2.40722,-59.72777,1988-12-03,Hypericaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8234,1028,Coccoloba lucidula,-12.178611,-38.411111,1999-11-27,Polygonaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8235,1646,Juncus microcephalus,-29.07,-49.86,2009-09-24,Juncaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8236,42,Naucleopsis caloneura,-2.9698361,-59.9053463,2007-08-22,Moraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8238,3527,Byttneria scabra,-13.5,-41.983333,1988-12-20,Malvaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8239,3120,Aspidosperma subincanum,-17.670833,-50.1,2012-03-26,Apocynaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8240,3527,Ditassa hastata,-10.45,-39.333333,1974-02-20,Apocynaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8242,2854,Spigelia laurina,-8.711389,-35.841667,2004-12-18,Loganiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8244,1825,Aspidosperma macrocarpon,-11.422139,-42.686889,2009-05-26,Apocynaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8245,1227,Miconia albicans,-22.75,-48.416667,1973-04-24,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8246,42,Pourouma tomentosa,-2.5975461,-60.1093966,2010-10-06,Urticaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8250,2756,Aegiphila gloriosa,-16.383333,-39.133333,1984-09-19,Lamiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8252,2756,Pteridium arachnoideum,-8.310556,-36,2001-06-11,Dennstaedtiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8253,2756,Cordia trichotoma,-6.852778,-41.466111,2002-04-28,Boraginaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8255,1365,Chiococca alba,-25.0147,-47.9267,2005-09-27,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8256,2756,Ocimum campechianum,-10.078333,-39.129444,2005-06-24,Lamiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8259,3547,Aspidosperma discolor,-12.18306,-41.99722,NA,Apocynaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8260,2469,Clusia nemorosa,-8.494444,-35.695833,1995-09-18,Clusiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8261,2854,Zelometeorium patulum,-7.616111,-35.509444,2010-03-23,Meteoriaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8262,1722,Marlierea obscura,-22.5,-42.25,1993-02-03,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8264,3527,Gaylussacia brasiliensis,-12.939722,-41.475278,1997-02-15,Ericaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8266,2472,Mimosa hirsutissima,-17.7092,-44.1914,2001-07-09,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8267,306,Ipomoea marcellia,-7.4705555556,-36.8982222222,2003-08-24,Convolvulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8268,2136,Cupania oblongifolia,-24.5953,-48.0224,2001-06-16,Sapindaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8271,104,Calyptranthes obovata,-25.53472,-49.20639,1982-07-13,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8273,3120,Matayba guianensis,-12.816667,-51.766667,1969-12-05,Sapindaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8274,2756,Ipomoea rosea,-9.755556,-38.6825,2014-05-31,Convolvulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8275,1928,Riccardia amazonica,-24.016389,-46.566111,2016-08-26,Aneuraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8276,3510,Hyperbaena domingensis,-20.128611,-40.3075,2004-03-28,Menispermaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8277,3271,Siphocampylus verticillatus,-28.42,-50.02,1965-01-06,Campanulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8279,249,Rhynchospora barbata,0.7333333,-51.3666667,1961-09-16,Cyperaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8281,3567,Coccocypselum cordifolium,-10.8339,-52.8731,NA,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8284,1646,Pleopeltis macrocarpa,-28.510833,-50,2011-04-06,Polypodiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8285,280,Crepidospermum atlanticum,-15.26472,-40.57472,1996-11-14,Burseraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8286,2756,Paepalanthus bromelioides,-19.083056,-43.565833,2004-02-19,Eriocaulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8287,2879,Archilejeunea fuscescens,-16.366667,-39.141111,1999-09-10,Lejeuneaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8288,1928,Erythroxylum stipulosum,-7.333333,-39.583333,1983-01-18,Erythroxylaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8289,1928,Anchietea pyrifolia,-22.538889,-43.150556,2002-08-22,Violaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8290,280,Macrocnemum roseum,-8.36666,-71.73333,1998-09-19,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8291,3120,Declieuxia fruticosa,-22.75,-48.416667,1974-10-24,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8292,104,Melanoxylon brauna,-19.92083,-43.93778,1941-07-14,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8293,42,Licania heteromorpha,-2.6185037,-60.2098673,2008-09-17,Chrysobalanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8294,3716,Mandevilla hirsuta,-14.73,-52.33,1967-07-28,Apocynaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8295,3114,Anemia tomentosa,-10.388333,-37.381111,1986-08-01,Anemiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8296,2075,Calea fruticosa,-19.690239,-44.096503,1840-06-01,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8297,2724,Byrsonima correifolia,-13.55,-41.95,NA,Malpighiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8299,104,Qualea multiflora,-15.77972,-47.92944,1979-12-10,Vochysiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8300,619,Tetracera amazonica,-2.883333,-59.966667,1995-01-01,Dilleniaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8302,3541,Vochysia thyrsoidea,-10.36667,-41.33333,1974-03-08,Vochysiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8303,3510,Geonoma elegans,-18.871944,-40.812778,2007-05-19,Arecaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8304,104,Acnistus arborescens,-22.28194,-42.53083,1946-09-01,Solanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8308,3114,Margaritaria nobilis,-11.372972,-37.434444,2013-07-12,Phyllanthaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8309,2756,Dichorisandra hexandra,-10.365278,-40.198611,2005-07-28,Commelinaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8310,3199,Potalia amara,-9.438611,-64.776111,NA,Gentianaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8311,3567,Sida rhombifolia,-10.8339,-52.8731,NA,Malvaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8313,1928,Cyanocephalus rugosus,-13.116667,-41.916667,1992-08-20,Lamiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8314,104,Emmeorhiza umbellata,-17.73111,-49.09917,1970-07-25,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8315,1307,Inga thibaudiana,-20.848889,-41.1125,1986-07-22,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8317,2756,Mitracarpus frigidus,-10.362778,-40.202222,2005-07-28,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8319,2756,Paepalanthus erigeron,-12.756111,-41.510556,2009-06-03,Eriocaulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8321,1928,Conobea scoparioides,-14.633333,-52.233333,1968-04-05,Plantaginaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8322,3120,Enterolobium gummiferum,-15.683056,-47.955278,2006-09-01,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8325,3547,Actinocephalus polyanthus,-18.78778,-45.44222,NA,Eriocaulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8326,2245,Trichogonia hirtiflora,-18.264167,-43.839444,2012-12-07,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8327,2201,Melpomene flabelliformis,-22.277,-43.019,2012-10-25,Polypodiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8328,1028,Passiflora cincinnata,-14.066667,-42.466667,1992-11-28,Passifloraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8329,3199,Aenigmatanthera lasiandra,-13.164722,-48.302222,NA,Malpighiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8330,2879,Trichogoniopsis adenantha,-13.283333,-41.85,2007-01-30,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8331,2095,Protium klugii,-2.883333,-59.97,1995-08-01,Burseraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8332,42,Licania rodriguesii,-2.5975461,-60.1093966,2004-03-07,Chrysobalanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8334,1227,Ouratea floribunda,-15.883333,-47.933333,1990-11-01,Ochnaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8335,3347,Allophylus puberulus,-12.061111,-37.745833,1995-12-18,Sapindaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8336,280,Metzgeria dichotoma,-29.16666,-51.16666,2006-01-26,Metzgeriaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8337,104,Pterolepis glomerata,-17.483,-39.217,1977-01-16,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8339,2095,Spigelia anthelmia,-2.883333,-59.97,1997-12-15,Loganiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8340,2979,Virola elongata,0.966667,-67.166667,1987-10-25,Myristicaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8341,2756,Croton triangularis,-16.9975,-42.7975,2004-01-24,Euphorbiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8342,42,Scleronema micranthum,-2.5975461,-60.1093966,2007-09-19,Malvaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8343,1769,Pfaffia denudata,-14.455833,-48.434444,1996-08-13,Amaranthaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8344,3527,Blanchetiodendron blanchetii,-16.6,-42.85,1998-05-15,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8345,104,Peixotoa parviflora,-23.36028,-46.74,1945-09-12,Malpighiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8347,104,Siparuna guianensis,-6,-50.25,1977-10-14,Siparunaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8348,1227,Elephantopus hirtiflorus,-13.3983,-46.3183,NA,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8349,3716,Anacardium occidentale,-9.07,-55.23,2008-08-19,Anacardiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8350,1227,Adiantum curvatum,-12.9,-51.866667,1968-06-22,Pteridaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8351,104,Elizabetha coccinea,2.416667,-60.183333,1969-01-15,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8352,2459,Cordia ecalyculata,-25.192361,-53.870417,2015-11-12,Boraginaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8353,3510,Paliavana prasinata,-20.278333,-40.540556,2008-05-06,Gesneriaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8355,2724,Deguelia dasycalyx,-13.761111,-42.375,NA,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8357,479,Smilax brasiliensis,-12.634444,-56.335,1997-06-09,Smilacaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8359,280,Solanum campaniforme,-16.4625,-39.32527,NA,Solanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8360,3716,Aeschynomene carvalhoi,-12.5,-41.45,1981-12-19,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8361,104,Philodendron distantilobum,-9.750555556,-67.67194444,2001-12-04,Araceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8362,1928,Agalinis glandulosa,-15.6,-60.116667,1977-11-24,Orobanchaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8364,1028,Acmella uliginosa,-13.366667,-39.066667,1957-09-01,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8365,3510,Inga edulis,-19.354444,-40.516,2006-07-14,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8366,249,Lygodium volubile,-23.3402777,-44.8369444,2001-05-04,Lygodiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8367,249,Guatteria ferruginea,-22.5427777,-42.6541667,2006-12-19,Annonaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8372,3567,Vismia cayennensis,-10.8339,-52.8731,NA,Hypericaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8374,479,Declieuxia fruticosa,-14.616667,-56.583333,1997-05-20,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8377,2979,Cordia scabrifolia,-1,-59,1986-03-21,Boraginaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8378,1928,Orthopappus angustifolius,-7.25,-57.916667,1974-02-18,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8379,3510,Mandevilla grazielae,-19.814167,-40.678056,2000-07-15,Apocynaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8380,3271,Inga punctata,-3,-45.17,1980-10-17,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8381,249,Marlierea racemosa,-15.15,-39.0691667,2006-02-19,Myrtaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8382,2136,Kielmeyera rubriflora,-18.2622,-51.5943,2005-03-01,Calophyllaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8383,3120,Chamaecrista campicola,-15.669694,-47.867028,2012-04-30,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8384,2756,Vriesea ruschii,-13.164722,-39.658611,2007-08-04,Bromeliaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8385,1928,Stipecoma peltigera,-18.1625,-43.726111,2013-01-05,Apocynaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8387,3567,Psittacanthus acinarius,-10.8339,-52.8731,NA,Loranthaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8389,2724,Maytenus gonoclada,-13.264444,-41.919722,NA,Celastraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8390,619,Cybianthus quelchii,0.85,-63.283333,1985-01-01,Primulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8392,2637,Collaea stenophylla,-26.361111,-52.101111,2006-12-18,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8393,231,Byrsonima coccolobifolia,-19.473278,-43.987556,2006-12-02,Malpighiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8395,3199,Plenckia populnea,-15.748333,-47.585277,NA,Celastraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8396,2593,Triplaris gardneriana,-14.583333,-49.016667,1997-10-15,Polygonaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8397,2879,Ruellia affinis,-12.035556,-37.703889,2011-01-27,Acanthaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8398,1928,Myrsine monticola,-18.125278,-43.518333,2001-07-10,Primulaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8399,3199,Stachytarpheta sessilis,-9.8,-40.333333,NA,Verbenaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8400,3120,Cuphea ferruginea,-15.766111,-47.856111,2006-09-18,Lythraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8401,479,Tocoyena formosa,-11.183889,-50.706111,1997-03-19,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8402,1670,Schoenobryum concavifolium,-20.233333,-46.383333,1984-09-18,Cryphaeaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8404,1670,Octoblepharum cylindricum,-15.89,-52.256667,1968-05-31,Octoblepharaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8405,104,Moritzia dusenii,-25.44194,-49.06306,1909-09-25,Boraginaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8406,2095,Faramea platyneura,-2.883333,-59.97,1967-04-04,Rubiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8408,2756,Luetzelburgia praecox,-14.274444,-48.331944,2009-04-27,Fabaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8410,3165,Solanum palinacanthum,-7.260278,-34.933333,2008-08-18,Solanaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8412,619,Vitex sprucei,-2.993913,-59.927091,2001-01-01,Lamiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8413,3120,Byrsonima lancifolia,-14.163333,-47.593056,2004-12-18,Malpighiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8414,231,Ditassa hastata,-11,-43,1990-10-13,Apocynaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8415,2245,Acisanthera alsinaefolia,-20.434444,-46.653333,2002-12-05,Melastomataceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8417,3199,Anacardium giganteum,-2.132778,-48.805555,NA,Anacardiaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8418,3729,Riccia wainionis,-21,-52,NA,Ricciaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8420,2458,Bulbostylis capillaris,-5.320833,-37.578333,2007-05-17,Cyperaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8423,1928,Sorghastrum pellitum,-30.522778,-51.359722,2012-10-18,Poaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
BIEN_8424,1278,Critoniopsis quinqueflora,-27.001692,-49.108028,2001-07-04,Asteraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
